3543831,0,160890,67376,2896158,1000000,5000000,447480,500000,5828540,36000,2000,5145172,2974067,2600000,3452341,0,185000,0,826342,708706,0,9635.83,22011.24,166289,0,460149,500000,550000,0,19651143,1100000,44944,0,0,284123,0,723000,0,3118066,0,0,268058,0,0,0,0,26355,14852669,0,0,150000,0,0,0,0,5162501,0,2500000,0,385000,0,0,0,0,0,0,5238497.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3543831,0,160890,67376,2896158,1000000,5000000,447480,500000,5828540,36000,2000,5145172,2974067,2600000,3452341,0,185000,0,826342,708706,0,9635.83,22011.24,166289,0,460149,500000,550000,0,19651143,1100000,44944,0,0,284123,0,723000,0,3118066,0,0,268058,0,0,0,0,26355,14852669,0,0,150000,0,0,0,0,5162501,0,2500000,0,385000,0,0,0,0,0,0,5238497.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3543831,0,160890,67376,2896158,1000000,5000000,447480,500000,5828540,36000,2000,5145172,2974067,2600000,3452341,0,185000,0,826342,708706,0,9635.83,22011.24,166289,0,460149,500000,550000,0,19651143,1100000,44944,0,0,284123,0,723000,0,3118066,0,0,268058,0,0,0,0,26355,14852669,0,0,150000,0,0,0,0,5162501,0,2500000,0,385000,0,0,0,0,0,0,5238497.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50589998,0,18443949,880897,9650012,300000,3500000,4500000,2000000,13830,20000,0,1083815,1234385,957598,5888107,0,3360000,0,1204160,4240529,0,35486.38,55022.48,101521,0,20941,47868,600000,0,0,0,200000,0,0,6867417,0,573300,0,579632,0,0,587341,0,0,0,0,1315842,30405,0,0,250000,0,0,0,0,362867,0,2150000,0,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50589998,0,18443949,880897,9650012,300000,3500000,4500000,2000000,13830,20000,0,1083815,1234385,957598,5888107,0,3360000,0,1204160,4240529,0,35486.38,55022.48,101521,0,20941,47868,600000,0,0,0,200000,0,0,6867417,0,573300,0,579632,0,0,587341,0,0,0,0,1315842,30405,0,0,250000,0,0,0,0,362867,0,2150000,0,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50589998,0,18443949,880897,9650012,300000,3500000,4500000,2000000,13830,20000,0,1083815,1234385,957598,5888107,0,3360000,0,1204160,4240529,0,35486.38,55022.48,101521,0,20941,47868,600000,0,0,0,200000,0,0,6867417,0,573300,0,579632,0,0,587341,0,0,0,0,1315842,30405,0,0,250000,0,0,0,0,362867,0,2150000,0,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424322,0,22577079,880897,0,150000,1500000,4000000,900000,200602,187604,0,1161354,37028281,0,170445,0,0,0,643760,9774471,0,46450,4000,10000,0,23306,2000000,25000,0,0,0,50000,0,0,465850,0,620500,0,474426,0,0,179022,0,0,0,0,0,10170746,0,0,412000,0,0,0,0,17901843,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424322,0,22577079,880897,0,150000,1500000,4000000,900000,200602,187604,0,1161354,37028281,0,170445,0,0,0,643760,9774471,0,46450,4000,10000,0,23306,2000000,25000,0,0,0,50000,0,0,465850,0,620500,0,474426,0,0,179022,0,0,0,0,0,10170746,0,0,412000,0,0,0,0,17901843,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424322,0,22577079,880897,0,150000,1500000,4000000,900000,200602,187604,0,1161354,37028281,0,170445,0,0,0,643760,9774471,0,46450,4000,10000,0,23306,2000000,25000,0,0,0,50000,0,0,465850,0,620500,0,474426,0,0,179022,0,0,0,0,0,10170746,0,0,412000,0,0,0,0,17901843,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47468526,0,5917561,828289,0,200000,2500000,10000000,200000,5106044,10000,0,1031996.59,4496527,0,195317,0,0,0,10500,6071628,0,41390,0,30865,0,460550,3000000,0,0,0,0,114631,0,0,4217559,0,400000,0,64163,0,0,1716089,0,0,0,0,0,22588,0,0,100,0,0,0,0,2282826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47468526,0,5917561,828289,0,200000,2500000,10000000,200000,5106044,10000,0,1031996.59,4496527,0,195317,0,0,0,10500,6071628,0,41390,0,30865,0,460550,3000000,0,0,0,0,114631,0,0,4217559,0,400000,0,64163,0,0,1716089,0,0,0,0,0,22588,0,0,100,0,0,0,0,2282826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47468526,0,5917561,828289,0,200000,2500000,10000000,200000,5106044,10000,0,1031996.59,4496527,0,195317,0,0,0,10500,6071628,0,41390,0,30865,0,460550,3000000,0,0,0,0,114631,0,0,4217559,0,400000,0,64163,0,0,1716089,0,0,0,0,0,22588,0,0,100,0,0,0,0,2282826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,0,178970,2274388,0,200000,2700000,6500000,200000,2726,300881,0,61000,3148368,0,2985956,0,0,0,1578704,3956445,0,94734,0,377238,0,8136,3000000,0,0,0,0,875000,0,0,5027447,0,543700,0,17831,0,0,23300,0,0,0,0,0,6162349,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,178970,2274388,0,200000,2700000,6500000,200000,2726,300881,0,61000,3148368,0,2985956,0,0,0,1578704,3956445,0,94734,0,377238,0,8136,3000000,0,0,0,0,875000,0,0,5027447,0,543700,0,17831,0,0,23300,0,0,0,0,0,6162349,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,178970,2274388,0,200000,2700000,6500000,200000,2726,300881,0,61000,3148368,0,2985956,0,0,0,1578704,3956445,0,94734,0,377238,0,8136,3000000,0,0,0,0,875000,0,0,5027447,0,543700,0,17831,0,0,23300,0,0,0,0,0,6162349,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45008643,0,185400,1500,0,200000,2200000,1089491,200000,2062744,203000,0,26000,2088027,0,4528837,0,0,0,168500,2267651,0,68691,0,148425,0,551848,3000000,0,0,0,0,0,0,0,4883562,0,1387875,0,56186,0,0,54815,0,0,0,0,0,225922,0,0,138000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45008643,0,185400,1500,0,200000,2200000,1089491,200000,2062744,203000,0,26000,2088027,0,4528837,0,0,0,168500,2267651,0,68691,0,148425,0,551848,3000000,0,0,0,0,0,0,0,4883562,0,1387875,0,56186,0,0,54815,0,0,0,0,0,225922,0,0,138000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45008643,0,185400,1500,0,200000,2200000,1089491,200000,2062744,203000,0,26000,2088027,0,4528837,0,0,0,168500,2267651,0,68691,0,148425,0,551848,3000000,0,0,0,0,0,0,0,4883562,0,1387875,0,56186,0,0,54815,0,0,0,0,0,225922,0,0,138000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000000,0,18339232,43840,0,300000,3450000,4000000,500000,109037,50000,0,2652750,3570304,0,4198412,0,0,0,19000,2535956,0,1800,0,410541,0,293000,467762,0,0,0,0,0,0,0,53740330,0,450000,0,2831669,0,0,261612,0,0,0,0,0,1051308,0,0,208000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,0,18339232,43840,0,300000,3450000,4000000,500000,109037,50000,0,2652750,3570304,0,4198412,0,0,0,19000,2535956,0,1800,0,410541,0,293000,467762,0,0,0,0,0,0,0,53740330,0,450000,0,2831669,0,0,261612,0,0,0,0,0,1051308,0,0,208000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,0,18339232,43840,0,300000,3450000,4000000,500000,109037,50000,0,2652750,3570304,0,4198412,0,0,0,19000,2535956,0,1800,0,410541,0,293000,467762,0,0,0,0,0,0,0,53740330,0,450000,0,2831669,0,0,261612,0,0,0,0,0,1051308,0,0,208000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48526749,0,21922622,40000,0,200000,1200000,2000000,2000000,410764,28821,0,572765,6339715,0,509523,0,0,0,15000,600000,0,25000,0,249036,0,62783,2000000,0,0,0,0,0,0,0,208777,0,625500,0,18972,0,0,5338573,0,0,0,0,0,606975,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48526749,0,21922622,40000,0,200000,1200000,2000000,2000000,410764,28821,0,572765,6339715,0,509523,0,0,0,15000,600000,0,25000,0,249036,0,62783,2000000,0,0,0,0,0,0,0,208777,0,625500,0,18972,0,0,5338573,0,0,0,0,0,606975,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48526749,0,21922622,40000,0,200000,1200000,2000000,2000000,410764,28821,0,572765,6339715,0,509523,0,0,0,15000,600000,0,25000,0,249036,0,62783,2000000,0,0,0,0,0,0,0,208777,0,625500,0,18972,0,0,5338573,0,0,0,0,0,606975,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91722212,0,127000,125256.05,0,200000,1500000,7800000,900000,317400,10000,0,1080263,605524,0,3919409,0,0,0,148096,6086975,0,1933,0,26512,0,964805,2000000,0,0,0,0,0,0,0,942931,0,621000,0,600000,0,0,394086,0,0,0,0,0,17661683,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91722212,0,127000,125256.05,0,200000,1500000,7800000,900000,317400,10000,0,1080263,605524,0,3919409,0,0,0,148096,6086975,0,1933,0,26512,0,964805,2000000,0,0,0,0,0,0,0,942931,0,621000,0,600000,0,0,394086,0,0,0,0,0,17661683,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91722212,0,127000,125256.05,0,200000,1500000,7800000,900000,317400,10000,0,1080263,605524,0,3919409,0,0,0,148096,6086975,0,1933,0,26512,0,964805,2000000,0,0,0,0,0,0,0,942931,0,621000,0,600000,0,0,394086,0,0,0,0,0,17661683,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62442764,0,9145397,163949.79,0,550000,2500000,5500000,100000,422041,149604,0,203530,1454465,0,4839447,0,0,0,20112,1700000,0,2549,0,119766,0,124694,1514000,0,0,0,0,0,0,0,3253042,0,498400,0,450611,0,0,664865,0,0,0,0,0,1453453,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62442764,0,9145397,163949.79,0,550000,2500000,5500000,100000,422041,149604,0,203530,1454465,0,4839447,0,0,0,20112,1700000,0,2549,0,119766,0,124694,1514000,0,0,0,0,0,0,0,3253042,0,498400,0,450611,0,0,664865,0,0,0,0,0,1453453,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62442764,0,9145397,163949.79,0,550000,2500000,5500000,100000,422041,149604,0,203530,1454465,0,4839447,0,0,0,20112,1700000,0,2549,0,119766,0,124694,1514000,0,0,0,0,0,0,0,3253042,0,498400,0,450611,0,0,664865,0,0,0,0,0,1453453,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75454924,0,520122,611427,0,300000,400000,300000,1600000,218490,50000,0,123680,13155923,0,3459825,0,0,0,110112,1800000,0,3871,0,69226,0,1359399,0,0,0,0,0,0,0,0,394898,0,616800,0,1343568,0,0,265481,0,0,0,0,0,24104,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75454924,0,520122,611427,0,300000,400000,300000,1600000,218490,50000,0,123680,13155923,0,3459825,0,0,0,110112,1800000,0,3871,0,69226,0,1359399,0,0,0,0,0,0,0,0,394898,0,616800,0,1343568,0,0,265481,0,0,0,0,0,24104,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75454924,0,520122,611427,0,300000,400000,300000,1600000,218490,50000,0,123680,13155923,0,3459825,0,0,0,110112,1800000,0,3871,0,69226,0,1359399,0,0,0,0,0,0,0,0,394898,0,616800,0,1343568,0,0,265481,0,0,0,0,0,24104,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27044574,0,27136662,161700,0,600000,2500000,4000000,75000,5000000,463333,0,10000,1275846,0,0,0,0,0,26500,67535,0,33422,0,74000,0,1117667,0,0,0,0,0,0,0,0,371995,0,621000,0,315810,0,0,137267,0,0,0,0,0,3918684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27044574,0,27136662,161700,0,600000,2500000,4000000,75000,5000000,463333,0,10000,1275846,0,0,0,0,0,26500,67535,0,33422,0,74000,0,1117667,0,0,0,0,0,0,0,0,371995,0,621000,0,315810,0,0,137267,0,0,0,0,0,3918684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27044574,0,27136662,161700,0,600000,2500000,4000000,75000,5000000,463333,0,10000,1275846,0,0,0,0,0,26500,67535,0,33422,0,74000,0,1117667,0,0,0,0,0,0,0,0,371995,0,621000,0,315810,0,0,137267,0,0,0,0,0,3918684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36553845,0,66000,2590728,0,150000,4003750,13500000,800000,0,316075,0,30000,403988,0,0,0,0,0,0,3324110,0,0,0,6797493,0,0,0,0,0,0,0,0,0,0,1335507,0,318004,0,928242,0,0,176700,0,0,0,0,0,6463062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36553845,0,66000,2590728,0,150000,4003750,13500000,800000,0,316075,0,30000,403988,0,0,0,0,0,0,3324110,0,0,0,6797493,0,0,0,0,0,0,0,0,0,0,1335507,0,318004,0,928242,0,0,176700,0,0,0,0,0,6463062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36553845,0,66000,2590728,0,150000,4003750,13500000,800000,0,316075,0,30000,403988,0,0,0,0,0,0,3324110,0,0,0,6797493,0,0,0,0,0,0,0,0,0,0,1335507,0,318004,0,928242,0,0,176700,0,0,0,0,0,6463062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252249,0,25358401,0,0,600000,2000000,4000000,1000000,0,25000,0,532500,1172433,0,0,0,0,0,0,3224778.36,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,4347578,0,622500,0,0,0,0,1719144,0,0,0,0,0,1409306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252249,0,25358401,0,0,600000,2000000,4000000,1000000,0,25000,0,532500,1172433,0,0,0,0,0,0,3224778.36,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,4347578,0,622500,0,0,0,0,1719144,0,0,0,0,0,1409306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252249,0,25358401,0,0,600000,2000000,4000000,1000000,0,25000,0,532500,1172433,0,0,0,0,0,0,3224778.36,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,4347578,0,622500,0,0,0,0,1719144,0,0,0,0,0,1409306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66647013,0,523400,0,0,2194500,0,100000,1000000,0,140061,0,74385,9552182,0,0,0,0,0,0,3809748,0,0,0,4341478,0,0,0,0,0,0,0,0,0,0,1453771,0,310000,0,0,0,0,236036,0,0,0,0,0,44237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66647013,0,523400,0,0,2194500,0,100000,1000000,0,140061,0,74385,9552182,0,0,0,0,0,0,3809748,0,0,0,4341478,0,0,0,0,0,0,0,0,0,0,1453771,0,310000,0,0,0,0,236036,0,0,0,0,0,44237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66647013,0,523400,0,0,2194500,0,100000,1000000,0,140061,0,74385,9552182,0,0,0,0,0,0,3809748,0,0,0,4341478,0,0,0,0,0,0,0,0,0,0,1453771,0,310000,0,0,0,0,236036,0,0,0,0,0,44237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82143939,0,6725934,0,0,800000,0,4200000,200000,0,4000,0,1541000,39391,0,0,0,0,0,0,950001,0,0,0,5617066,0,0,0,0,0,0,0,0,0,0,2193161,0,925950,0,0,0,0,345284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82143939,0,6725934,0,0,800000,0,4200000,200000,0,4000,0,1541000,39391,0,0,0,0,0,0,950001,0,0,0,5617066,0,0,0,0,0,0,0,0,0,0,2193161,0,925950,0,0,0,0,345284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82143939,0,6725934,0,0,800000,0,4200000,200000,0,4000,0,1541000,39391,0,0,0,0,0,0,950001,0,0,0,5617066,0,0,0,0,0,0,0,0,0,0,2193161,0,925950,0,0,0,0,345284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28233083,0,14000,0,0,0,0,9000000,200000,0,15750,0,94291,40845356,0,0,0,0,0,0,675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395084,0,635000,0,0,0,0,40402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28233083,0,14000,0,0,0,0,9000000,200000,0,15750,0,94291,40845356,0,0,0,0,0,0,675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395084,0,635000,0,0,0,0,40402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28233083,0,14000,0,0,0,0,9000000,200000,0,15750,0,94291,40845356,0,0,0,0,0,0,675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395084,0,635000,0,0,0,0,40402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32500599,0,465200,0,0,0,0,500000,1000000,0,500000,0,8262192,1133938,0,0,0,0,0,0,5114392.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351000,0,0,0,0,351699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32500599,0,465200,0,0,0,0,500000,1000000,0,500000,0,8262192,1133938,0,0,0,0,0,0,5114392.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351000,0,0,0,0,351699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32500599,0,465200,0,0,0,0,500000,1000000,0,500000,0,8262192,1133938,0,0,0,0,0,0,5114392.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351000,0,0,0,0,351699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17884383,0,87000,0,0,0,0,11500000,1700000,0,0,0,449044,194324,0,0,0,0,0,0,185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573500,0,0,0,0,64875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17884383,0,87000,0,0,0,0,11500000,1700000,0,0,0,449044,194324,0,0,0,0,0,0,185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573500,0,0,0,0,64875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17884383,0,87000,0,0,0,0,11500000,1700000,0,0,0,449044,194324,0,0,0,0,0,0,185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573500,0,0,0,0,64875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6695,0,4421915,0,0,0,0,1030900,900000,0,0,0,131603,30158095,0,0,0,0,0,0,540012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,0,0,0,0,139978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6695,0,4421915,0,0,0,0,1030900,900000,0,0,0,131603,30158095,0,0,0,0,0,0,540012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,0,0,0,0,139978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6695,0,4421915,0,0,0,0,1030900,900000,0,0,0,131603,30158095,0,0,0,0,0,0,540012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,0,0,0,0,139978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71822442,0,1030834,0,0,0,0,0,0,0,0,0,3130131,2773669,0,0,0,0,0,0,5000151.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637700,0,0,0,0,247147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71822442,0,1030834,0,0,0,0,0,0,0,0,0,3130131,2773669,0,0,0,0,0,0,5000151.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637700,0,0,0,0,247147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71822442,0,1030834,0,0,0,0,0,0,0,0,0,3130131,2773669,0,0,0,0,0,0,5000151.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637700,0,0,0,0,247147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102313972,0,23389170,0,0,0,0,0,0,0,0,0,300000,6700000,0,0,0,0,0,0,790012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102313972,0,23389170,0,0,0,0,0,0,0,0,0,300000,6700000,0,0,0,0,0,0,790012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102313972,0,23389170,0,0,0,0,0,0,0,0,0,300000,6700000,0,0,0,0,0,0,790012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
